Region,Soil Type,Crop Type,Rainfall_mm,Temperature(c),Fertilizer_Used,Irrigation_Used,Weather_Condition,Days_to_Harvest,Yield_tons_per_hectare,Humidity,Moisture,Nitrogen,Potassium,Phosphorous,Fertilizer Name
South,Sandy,Barley,934.398705404612,29.0,False,True,Sunny,69,6.311833962443856,43.85,43.37,20,0,19,DAP
South,Sandy,Barley,934.398705404612,29.0,False,True,Sunny,69,6.311833962443856,70.69,43.81,18,0,26,28-28
South,Sandy,Barley,934.398705404612,29.0,False,True,Sunny,69,6.311833962443856,66.27,38.77,41,0,0,17-17-17
South,Sandy,Barley,934.398705404612,29.0,False,True,Sunny,69,6.311833962443856,46.49,36.19,36,3,0,28-28
South,Sandy,Barley,934.398705404612,29.0,False,True,Sunny,69,6.311833962443856,43.2,31.33,34,0,4,Urea
South,Sandy,Barley,934.398705404612,29.0,False,True,Sunny,69,6.311833962443856,51.21,32.58,12,0,14,Urea
South,Sandy,Barley,934.398705404612,29.0,False,True,Sunny,69,6.311833962443856,51.8,55.09,15,4,37,Urea
South,Sandy,Barley,934.398705404612,29.0,False,True,Sunny,69,6.311833962443856,52.52,59.05,13,12,26,28-28
North,Sandy,Cotton,546.9387076851488,39.0,False,True,Sunny,81,4.450738844371767,65.96,31.19,10,10,30,DAP
North,Sandy,Cotton,546.9387076851488,39.0,False,True,Sunny,81,4.450738844371767,77.95,44.22,13,0,36,28-28
North,Sandy,Cotton,546.9387076851488,39.0,False,True,Sunny,81,4.450738844371767,61.36,46.18,9,0,44,DAP
North,Sandy,Cotton,546.9387076851488,39.0,False,True,Sunny,81,4.450738844371767,65.33,33.3,9,0,10,10-26-26
North,Sandy,Cotton,546.9387076851488,39.0,False,True,Sunny,81,4.450738844371767,60.31,29.29,6,9,33,10-26-26
North,Sandy,Cotton,903.2519375446224,20.0,False,True,Sunny,64,6.269673127635824,46.55,35.51,28,0,21,DAP
North,Sandy,Maize,285.1270312848052,32.0,False,True,Sunny,139,3.476540380837079,46.96,51.16,8,8,29,14-35-14
North,Sandy,Maize,285.1270312848052,32.0,False,True,Sunny,139,3.476540380837079,63.03,39.38,42,3,0,14-35-14
North,Sandy,Maize,285.1270312848052,32.0,False,True,Sunny,139,3.476540380837079,69.74,37.19,23,0,15,28-28
North,Sandy,Maize,285.1270312848052,32.0,False,True,Sunny,139,3.476540380837079,56.9,51.27,13,8,28,10-26-26
North,Sandy,Maize,285.1270312848052,32.0,False,True,Sunny,139,3.476540380837079,63.09,59.4,9,13,35,28-28
North,Sandy,Maize,285.1270312848052,32.0,False,True,Sunny,139,3.476540380837079,63.93,34.94,25,0,20,10-26-26
North,Sandy,Maize,285.1270312848052,32.0,False,True,Sunny,139,3.476540380837079,55.31,47.97,9,0,12,Urea
North,Sandy,Maize,285.1270312848052,32.0,False,True,Sunny,139,3.476540380837079,58.37,39.02,7,10,32,17-17-17
North,Sandy,Maize,285.1270312848052,32.0,False,True,Sunny,139,3.476540380837079,60.04,70.0,16,0,34,17-17-17
North,Sandy,Maize,285.1270312848052,32.0,False,True,Sunny,139,3.476540380837079,54.9,62.24,7,0,36,Urea
North,Sandy,Maize,285.1270312848052,32.0,False,True,Sunny,139,3.476540380837079,53.44,28.81,12,1,15,28-28
West,Sandy,Wheat,970.3410026166764,34.0,True,False,Sunny,133,7.085380242226771,57.44,52.37,5,3,5,DAP
West,Sandy,Wheat,970.3410026166764,34.0,True,False,Sunny,133,7.085380242226771,52.7,60.28,9,8,25,20-20
West,Sandy,Wheat,970.3410026166764,34.0,True,False,Sunny,133,7.085380242226771,59.81,36.57,18,3,24,DAP
West,Sandy,Wheat,970.3410026166764,34.0,True,False,Sunny,133,7.085380242226771,66.8,31.4,10,3,29,20-20
West,Sandy,Wheat,970.3410026166764,34.0,True,False,Sunny,133,7.085380242226771,66.76,38.99,43,0,4,14-35-14
West,Sandy,Wheat,970.3410026166764,34.0,True,False,Sunny,133,7.085380242226771,57.76,33.56,18,0,42,Urea
West,Sandy,Wheat,970.3410026166764,34.0,True,False,Sunny,133,7.085380242226771,55.99,29.3,24,0,24,28-28
West,Sandy,Maize,199.3923230021506,39.0,False,False,Rainy,139,2.3385330425548423,73.14,24.99,12,2,40,Urea
West,Sandy,Maize,199.3923230021506,39.0,False,False,Rainy,139,2.3385330425548423,71.98,43.54,6,11,23,20-20
West,Sandy,Maize,199.3923230021506,39.0,False,False,Rainy,139,2.3385330425548423,54.27,49.34,15,0,41,17-17-17
East,Sandy,Maize,330.4723609688188,31.0,False,False,Cloudy,124,3.0393951770661616,62.0,48.0,14,15,12,17-17-17
East,Sandy,Maize,330.4723609688188,31.0,False,False,Cloudy,124,3.0393951770661616,74.54,61.36,9,0,38,Urea
East,Sandy,Maize,330.4723609688188,31.0,False,False,Cloudy,124,3.0393951770661616,58.28,29.1,36,3,0,10-26-26
East,Sandy,Maize,330.4723609688188,31.0,False,False,Cloudy,124,3.0393951770661616,51.82,37.23,38,1,3,DAP
East,Sandy,Maize,330.4723609688188,31.0,False,False,Cloudy,124,3.0393951770661616,55.64,40.28,13,2,13,17-17-17
East,Sandy,Maize,330.4723609688188,31.0,False,False,Cloudy,124,3.0393951770661616,59.17,41.86,9,8,31,DAP
East,Sandy,Maize,330.4723609688188,31.0,False,False,Cloudy,124,3.0393951770661616,58.06,40.83,20,1,31,Urea
East,Sandy,Maize,330.4723609688188,31.0,False,False,Cloudy,124,3.0393951770661616,69.0,50.68,13,9,35,17-17-17
East,Sandy,Maize,330.4723609688188,31.0,False,False,Cloudy,124,3.0393951770661616,59.13,25.08,38,0,4,17-17-17
East,Sandy,Maize,330.4723609688188,31.0,False,False,Cloudy,124,3.0393951770661616,74.98,58.44,7,9,15,28-28
East,Sandy,Maize,330.4723609688188,31.0,False,False,Cloudy,124,3.0393951770661616,53.46,60.24,39,2,3,17-17-17
East,Sandy,Maize,330.4723609688188,31.0,False,False,Cloudy,124,3.0393951770661616,65.84,45.46,36,1,0,10-26-26
East,Sandy,Maize,330.4723609688188,31.0,False,False,Cloudy,124,3.0393951770661616,59.58,69.23,16,0,34,20-20
East,Sandy,Maize,330.4723609688188,31.0,False,False,Cloudy,124,3.0393951770661616,62.74,54.75,33,0,3,DAP
East,Sandy,Maize,725.3277857805728,37.0,False,True,Sunny,148,6.329489757253149,70.59,66.29,8,2,17,20-20
East,Sandy,Maize,725.3277857805728,37.0,False,True,Sunny,148,6.329489757253149,56.44,61.31,6,13,31,17-17-17
East,Sandy,Maize,725.3277857805728,37.0,False,True,Sunny,148,6.329489757253149,61.41,60.83,8,13,16,14-35-14
South,Sandy,Cotton,288.4456151049261,31.0,False,False,Rainy,103,2.2369819802536384,55.48,46.43,34,0,2,Urea
South,Sandy,Cotton,288.4456151049261,31.0,False,False,Rainy,103,2.2369819802536384,66.9,49.75,14,16,15,17-17-17
South,Sandy,Cotton,288.4456151049261,31.0,False,False,Rainy,103,2.2369819802536384,55.22,24.37,12,0,35,Urea
South,Sandy,Cotton,288.4456151049261,31.0,False,False,Rainy,103,2.2369819802536384,53.09,66.97,13,8,28,Urea
South,Sandy,Cotton,288.4456151049261,31.0,False,False,Rainy,103,2.2369819802536384,64.16,61.68,8,17,14,Urea
South,Sandy,Cotton,288.4456151049261,31.0,False,False,Rainy,103,2.2369819802536384,67.97,36.56,8,11,27,17-17-17
South,Sandy,Cotton,288.4456151049261,31.0,False,False,Rainy,103,2.2369819802536384,60.88,24.64,17,0,16,Urea
East,Sandy,Wheat,515.2265125508102,23.0,True,False,Rainy,75,5.259675912327154,59.4,40.01,12,4,24,14-35-14
East,Sandy,Wheat,515.2265125508102,23.0,True,False,Rainy,75,5.259675912327154,40.24,61.13,12,3,5,14-35-14
East,Sandy,Maize,817.9945931289822,27.0,True,False,Rainy,78,5.573376211726375,51.81,52.3,9,1,35,Urea
East,Sandy,Maize,817.9945931289822,27.0,True,False,Rainy,78,5.573376211726375,50.1,30.22,38,0,2,14-35-14
East,Sandy,Maize,817.9945931289822,27.0,True,False,Rainy,78,5.573376211726375,69.52,47.69,16,18,10,17-17-17
East,Sandy,Maize,817.9945931289822,27.0,True,False,Rainy,78,5.573376211726375,51.96,40.99,12,11,18,17-17-17
East,Sandy,Maize,817.9945931289822,27.0,True,False,Rainy,78,5.573376211726375,47.32,67.89,10,0,13,17-17-17
East,Sandy,Maize,817.9945931289822,27.0,True,False,Rainy,78,5.573376211726375,60.44,28.67,39,3,3,10-26-26
East,Sandy,Maize,817.9945931289822,27.0,True,False,Rainy,78,5.573376211726375,66.27,40.8,19,0,34,DAP
East,Sandy,Maize,817.9945931289822,27.0,True,False,Rainy,78,5.573376211726375,59.67,27.04,35,1,0,14-35-14
East,Sandy,Maize,817.9945931289822,27.0,True,False,Rainy,78,5.573376211726375,58.81,28.94,9,1,16,17-17-17
East,Sandy,Maize,817.9945931289822,27.0,True,False,Rainy,78,5.573376211726375,57.61,57.88,8,0,5,DAP
East,Sandy,Maize,817.9945931289822,27.0,True,False,Rainy,78,5.573376211726375,45.29,45.88,25,2,22,Urea
East,Sandy,Maize,817.9945931289822,27.0,True,False,Rainy,78,5.573376211726375,60.54,46.23,13,3,34,Urea
East,Sandy,Maize,817.9945931289822,27.0,True,False,Rainy,78,5.573376211726375,63.04,37.86,28,0,22,17-17-17
East,Sandy,Maize,817.9945931289822,27.0,True,False,Rainy,78,5.573376211726375,46.3,38.5,15,3,11,14-35-14
North,Sandy,Maize,950.0851532355448,36.0,True,False,Rainy,101,7.351786951711023,71.46,50.7,36,1,0,20-20
North,Sandy,Maize,950.0851532355448,36.0,True,False,Rainy,101,7.351786951711023,59.79,31.06,17,4,19,DAP
East,Sandy,Cotton,263.356764,31.0,True,True,Cloudy,136,4.922410636669197,55.48,46.43,34,0,2,Urea
East,Sandy,Cotton,263.356764,31.0,True,True,Cloudy,136,4.922410636669197,66.9,49.75,14,16,15,17-17-17
East,Sandy,Cotton,263.356764,31.0,True,True,Cloudy,136,4.922410636669197,55.22,24.37,12,0,35,Urea
East,Sandy,Cotton,263.356764,31.0,True,True,Cloudy,136,4.922410636669197,53.09,66.97,13,8,28,Urea
East,Sandy,Cotton,263.356764,31.0,True,True,Cloudy,136,4.922410636669197,64.16,61.68,8,17,14,Urea
East,Sandy,Cotton,263.356764,31.0,True,True,Cloudy,136,4.922410636669197,67.97,36.56,8,11,27,17-17-17
East,Sandy,Cotton,263.356764,31.0,True,True,Cloudy,136,4.922410636669197,60.88,24.64,17,0,16,Urea
East,Sandy,Barley,224.62512311366143,25.0,True,True,Rainy,142,4.235373084230027,50.0,39.0,21,0,19,28-28
East,Sandy,Barley,224.62512311366143,25.0,True,True,Rainy,142,4.235373084230027,51.45,24.59,9,9,32,17-17-17
East,Sandy,Barley,224.62512311366143,25.0,True,True,Rainy,142,4.235373084230027,62.92,28.49,44,0,2,14-35-14
East,Sandy,Barley,224.62512311366143,25.0,True,True,Rainy,142,4.235373084230027,51.18,36.61,5,10,28,14-35-14
East,Sandy,Barley,224.62512311366143,25.0,True,True,Rainy,142,4.235373084230027,59.99,51.16,16,3,7,14-35-14
East,Sandy,Barley,224.62512311366143,25.0,True,True,Rainy,142,4.235373084230027,45.25,65.07,8,0,15,28-28
East,Sandy,Barley,224.62512311366143,25.0,True,True,Rainy,142,4.235373084230027,56.26,56.35,15,0,31,28-28
East,Sandy,Barley,224.62512311366143,25.0,True,True,Rainy,142,4.235373084230027,49.09,44.03,18,1,16,14-35-14
East,Sandy,Barley,224.62512311366143,25.0,True,True,Rainy,142,4.235373084230027,66.09,52.38,26,3,21,Urea
West,Sandy,Barley,560.4601009219609,22.0,False,True,Sunny,126,5.226591796,51.15,40.5,38,0,0,Urea
West,Sandy,Barley,909.1510618425876,34.0,True,False,Sunny,139,6.072592250027763,59.89,59.4,28,4,22,10-26-26
West,Sandy,Barley,909.1510618425876,34.0,True,False,Sunny,139,6.072592250027763,67.02,41.72,37,0,1,28-28
West,Sandy,Barley,909.1510618425876,34.0,True,False,Sunny,139,6.072592250027763,71.07,65.13,9,8,19,20-20
West,Sandy,Barley,909.1510618425876,34.0,True,False,Sunny,139,6.072592250027763,58.7,28.33,11,0,18,Urea
West,Sandy,Barley,909.1510618425876,34.0,True,False,Sunny,139,6.072592250027763,55.64,37.76,37,2,0,10-26-26
West,Sandy,Barley,909.1510618425876,34.0,True,False,Sunny,139,6.072592250027763,68.13,39.85,24,0,21,20-20
West,Sandy,Barley,909.1510618425876,34.0,True,False,Sunny,139,6.072592250027763,73.42,43.02,45,0,0,20-20
West,Sandy,Barley,343.48214183196325,36.0,True,True,Rainy,85,4.909554913736448,68.0,38.0,7,9,30,14-35-14
West,Sandy,Barley,343.48214183196325,36.0,True,True,Rainy,85,4.909554913736448,69.03,54.45,21,0,22,20-20
West,Sandy,Barley,343.48214183196325,36.0,True,True,Rainy,85,4.909554913736448,76.2,24.17,10,0,17,14-35-14
West,Sandy,Barley,343.48214183196325,36.0,True,True,Rainy,85,4.909554913736448,57.83,47.58,26,1,22,Urea
West,Sandy,Barley,343.48214183196325,36.0,True,True,Rainy,85,4.909554913736448,74.71,25.27,12,0,34,17-17-17
West,Sandy,Barley,343.48214183196325,36.0,True,True,Rainy,85,4.909554913736448,72.79,46.6,22,0,20,DAP
West,Sandy,Barley,343.48214183196325,36.0,True,True,Rainy,85,4.909554913736448,73.12,54.53,13,0,35,Urea
West,Sandy,Barley,343.48214183196325,36.0,True,True,Rainy,85,4.909554913736448,64.38,52.82,41,1,3,10-26-26
West,Sandy,Barley,343.48214183196325,36.0,True,True,Rainy,85,4.909554913736448,66.96,25.72,13,3,35,28-28
South,Sandy,Maize,579.5213663416649,21.0,False,True,Cloudy,136,5.474620335300081,57.62,34.24,11,15,11,20-20
South,Sandy,Maize,579.5213663416649,21.0,False,True,Cloudy,136,5.474620335300081,40.45,64.17,35,0,0,Urea
South,Sandy,Maize,579.5213663416649,21.0,False,True,Cloudy,136,5.474620335300081,48.03,43.37,4,14,15,20-20
West,Sandy,Cotton,942.0082229567174,30.0,True,True,Sunny,84,8.629018002045315,63.94,46.2,15,0,8,Urea
West,Sandy,Cotton,942.0082229567174,30.0,True,True,Sunny,84,8.629018002045315,59.55,46.99,18,0,24,DAP
West,Sandy,Cotton,942.0082229567174,30.0,True,True,Sunny,84,8.629018002045315,54.35,61.21,16,0,8,20-20
West,Sandy,Cotton,942.0082229567174,30.0,True,True,Sunny,84,8.629018002045315,50.33,41.32,36,0,0,17-17-17
West,Sandy,Cotton,942.0082229567174,30.0,True,True,Sunny,84,8.629018002045315,45.86,40.74,13,0,36,14-35-14
West,Sandy,Cotton,942.0082229567174,30.0,True,True,Sunny,84,8.629018002045315,56.64,41.97,15,6,12,17-17-17
West,Sandy,Cotton,942.0082229567174,30.0,True,True,Sunny,84,8.629018002045315,56.09,51.19,23,0,19,28-28
West,Sandy,Cotton,942.0082229567174,30.0,True,True,Sunny,84,8.629018002045315,69.45,36.59,37,4,0,14-35-14
West,Sandy,Cotton,942.0082229567174,30.0,True,True,Sunny,84,8.629018002045315,55.94,48.96,19,0,26,14-35-14
West,Sandy,Cotton,942.0082229567174,30.0,True,True,Sunny,84,8.629018002045315,57.27,33.81,35,3,0,Urea
West,Sandy,Cotton,942.0082229567174,30.0,True,True,Sunny,84,8.629018002045315,67.0,24.65,10,0,37,20-20
West,Sandy,Cotton,942.0082229567174,30.0,True,True,Sunny,84,8.629018002045315,66.44,29.27,35,4,0,17-17-17
West,Sandy,Cotton,942.0082229567174,30.0,True,True,Sunny,84,8.629018002045315,55.28,50.63,11,0,36,20-20
South,Sandy,Wheat,517.1063250150858,21.0,True,False,Sunny,120,4.222928736395609,59.83,69.07,38,0,0,DAP
South,Sandy,Wheat,517.1063250150858,21.0,True,False,Sunny,120,4.222928736395609,41.47,69.82,6,0,13,10-26-26
South,Sandy,Wheat,517.1063250150858,21.0,True,False,Sunny,120,4.222928736395609,53.65,26.09,4,14,22,Urea
South,Sandy,Wheat,517.1063250150858,21.0,True,False,Sunny,120,4.222928736395609,48.7,23.99,15,15,14,28-28
North,Sandy,Maize,318.17344802228604,37.0,False,False,Sunny,72,2.3547785387766207,70.59,66.29,8,2,17,20-20
North,Sandy,Maize,318.17344802228604,37.0,False,False,Sunny,72,2.3547785387766207,56.44,61.31,6,13,31,17-17-17
North,Sandy,Maize,318.17344802228604,37.0,False,False,Sunny,72,2.3547785387766207,61.41,60.83,8,13,16,14-35-14
North,Sandy,Barley,713.8687316484377,24.0,False,True,Rainy,106,5.172405241543992,64.62,26.9,5,5,26,14-35-14
North,Sandy,Barley,713.8687316484377,24.0,False,True,Rainy,106,5.172405241543992,52.08,65.93,6,0,34,28-28
North,Sandy,Barley,713.8687316484377,24.0,False,True,Rainy,106,5.172405241543992,49.84,30.21,11,13,31,20-20
North,Sandy,Barley,713.8687316484377,24.0,False,True,Rainy,106,5.172405241543992,49.22,58.28,12,8,28,Urea
North,Sandy,Barley,713.8687316484377,24.0,False,True,Rainy,106,5.172405241543992,53.77,41.62,45,0,0,10-26-26
North,Sandy,Barley,713.8687316484377,24.0,False,True,Rainy,106,5.172405241543992,63.58,64.23,14,4,10,20-20
North,Sandy,Barley,713.8687316484377,24.0,False,True,Rainy,106,5.172405241543992,61.7,52.14,5,8,31,28-28
North,Sandy,Barley,713.8687316484377,24.0,False,True,Rainy,106,5.172405241543992,56.96,39.27,32,0,1,10-26-26
North,Sandy,Barley,713.8687316484377,24.0,False,True,Rainy,106,5.172405241543992,61.39,39.84,18,0,21,14-35-14
West,Sandy,Barley,619.2340529103338,32.0,False,False,Rainy,129,2.901862498352316,68.94,67.37,15,0,33,20-20
West,Sandy,Barley,619.2340529103338,32.0,False,False,Rainy,129,2.901862498352316,72.52,37.15,10,0,41,17-17-17
West,Sandy,Barley,619.2340529103338,32.0,False,False,Rainy,129,2.901862498352316,71.08,29.01,35,0,0,10-26-26
West,Sandy,Barley,619.2340529103338,32.0,False,False,Rainy,129,2.901862498352316,62.37,45.01,8,0,43,10-26-26
West,Sandy,Barley,619.2340529103338,32.0,False,False,Rainy,129,2.901862498352316,53.01,45.88,1,18,14,DAP
West,Sandy,Barley,619.2340529103338,32.0,False,False,Rainy,129,2.901862498352316,55.77,44.43,16,0,10,14-35-14
West,Sandy,Barley,619.2340529103338,32.0,False,False,Rainy,129,2.901862498352316,62.28,57.46,12,0,44,28-28
West,Sandy,Barley,619.2340529103338,32.0,False,False,Rainy,129,2.901862498352316,65.32,46.1,12,15,21,17-17-17
West,Sandy,Barley,619.2340529103338,32.0,False,False,Rainy,129,2.901862498352316,63.72,35.8,16,4,40,DAP
West,Sandy,Barley,619.2340529103338,32.0,False,False,Rainy,129,2.901862498352316,75.71,34.53,13,0,17,14-35-14
West,Sandy,Barley,619.2340529103338,32.0,False,False,Rainy,129,2.901862498352316,71.13,36.11,10,0,35,28-28
West,Sandy,Barley,619.2340529103338,32.0,False,False,Rainy,129,2.901862498352316,50.95,43.98,42,3,0,DAP
West,Sandy,Barley,619.2340529103338,32.0,False,False,Rainy,129,2.901862498352316,58.24,59.48,10,22,22,10-26-26
South,Sandy,Wheat,949.1325491601444,28.0,True,False,Cloudy,79,5.886738934585648,55.51,49.43,40,0,4,28-28
South,Sandy,Wheat,949.1325491601444,28.0,True,False,Cloudy,79,5.886738934585648,63.42,48.86,21,0,18,10-26-26
South,Sandy,Wheat,949.1325491601444,28.0,True,False,Cloudy,79,5.886738934585648,53.76,60.86,13,0,10,Urea
South,Sandy,Wheat,949.1325491601444,28.0,True,False,Cloudy,79,5.886738934585648,48.84,51.42,8,3,29,28-28
South,Sandy,Wheat,949.1325491601444,28.0,True,False,Cloudy,79,5.886738934585648,59.55,36.01,8,11,18,17-17-17
South,Sandy,Wheat,949.1325491601444,28.0,True,False,Cloudy,79,5.886738934585648,54.4,36.47,14,0,35,14-35-14
South,Sandy,Wheat,949.1325491601444,28.0,True,False,Cloudy,79,5.886738934585648,44.44,45.65,22,4,16,10-26-26
South,Sandy,Wheat,949.1325491601444,28.0,True,False,Cloudy,79,5.886738934585648,61.21,35.39,17,3,10,Urea
South,Sandy,Wheat,949.1325491601444,28.0,True,False,Cloudy,79,5.886738934585648,60.33,42.04,12,0,12,20-20
South,Sandy,Wheat,949.1325491601444,28.0,True,False,Cloudy,79,5.886738934585648,54.05,46.87,6,13,26,17-17-17
West,Sandy,Cotton,649.8670452740868,29.0,True,True,Sunny,81,6.684901565,56.39,37.84,13,4,6,10-26-26
West,Sandy,Cotton,649.8670452740868,29.0,True,True,Sunny,81,6.684901565,53.18,42.19,19,3,33,DAP
West,Sandy,Cotton,649.8670452740868,29.0,True,True,Sunny,81,6.684901565,45.99,64.48,42,1,0,14-35-14
West,Sandy,Cotton,649.8670452740868,29.0,True,True,Sunny,81,6.684901565,65.49,61.86,10,10,12,20-20
West,Sandy,Cotton,649.8670452740868,29.0,True,True,Sunny,81,6.684901565,59.26,51.55,15,0,12,28-28
West,Sandy,Cotton,649.8670452740868,29.0,True,True,Sunny,81,6.684901565,48.75,47.25,10,9,12,DAP
West,Sandy,Cotton,649.8670452740868,29.0,True,True,Sunny,81,6.684901565,51.34,33.38,38,2,1,28-28
West,Sandy,Cotton,649.8670452740868,29.0,True,True,Sunny,81,6.684901565,54.58,36.36,20,2,20,10-26-26
West,Sandy,Cotton,649.8670452740868,29.0,True,True,Sunny,81,6.684901565,55.08,28.55,9,20,22,10-26-26
West,Sandy,Cotton,649.8670452740868,29.0,True,True,Sunny,81,6.684901565,56.76,20.0,12,0,39,Urea
West,Sandy,Cotton,649.8670452740868,29.0,True,True,Sunny,81,6.684901565,58.85,54.14,12,14,12,DAP
West,Sandy,Cotton,649.8670452740868,29.0,True,True,Sunny,81,6.684901565,46.93,59.62,12,0,4,20-20
North,Sandy,Maize,515.6919153544288,31.0,False,True,Rainy,69,4.332720223607177,62.0,48.0,14,15,12,17-17-17
North,Sandy,Maize,515.6919153544288,31.0,False,True,Rainy,69,4.332720223607177,74.54,61.36,9,0,38,Urea
North,Sandy,Maize,515.6919153544288,31.0,False,True,Rainy,69,4.332720223607177,58.28,29.1,36,3,0,10-26-26
North,Sandy,Maize,515.6919153544288,31.0,False,True,Rainy,69,4.332720223607177,51.82,37.23,38,1,3,DAP
North,Sandy,Maize,515.6919153544288,31.0,False,True,Rainy,69,4.332720223607177,55.64,40.28,13,2,13,17-17-17
North,Sandy,Maize,515.6919153544288,31.0,False,True,Rainy,69,4.332720223607177,59.17,41.86,9,8,31,DAP
North,Sandy,Maize,515.6919153544288,31.0,False,True,Rainy,69,4.332720223607177,58.06,40.83,20,1,31,Urea
North,Sandy,Maize,515.6919153544288,31.0,False,True,Rainy,69,4.332720223607177,69.0,50.68,13,9,35,17-17-17
North,Sandy,Maize,515.6919153544288,31.0,False,True,Rainy,69,4.332720223607177,59.13,25.08,38,0,4,17-17-17
North,Sandy,Maize,515.6919153544288,31.0,False,True,Rainy,69,4.332720223607177,74.98,58.44,7,9,15,28-28
North,Sandy,Maize,515.6919153544288,31.0,False,True,Rainy,69,4.332720223607177,53.46,60.24,39,2,3,17-17-17
North,Sandy,Maize,515.6919153544288,31.0,False,True,Rainy,69,4.332720223607177,65.84,45.46,36,1,0,10-26-26
North,Sandy,Maize,515.6919153544288,31.0,False,True,Rainy,69,4.332720223607177,59.58,69.23,16,0,34,20-20
North,Sandy,Maize,515.6919153544288,31.0,False,True,Rainy,69,4.332720223607177,62.74,54.75,33,0,3,DAP
East,Sandy,Cotton,973.2811808672968,23.0,False,True,Cloudy,121,6.832087554890625,57.9,39.61,6,11,31,14-35-14
East,Sandy,Cotton,973.2811808672968,23.0,False,True,Cloudy,121,6.832087554890625,47.07,38.29,26,0,25,17-17-17
East,Sandy,Barley,338.0586011910274,31.0,True,True,Rainy,118,4.414590150773105,62.0,44.0,21,0,28,28-28
East,Sandy,Barley,338.0586011910274,31.0,True,True,Rainy,118,4.414590150773105,55.45,59.87,12,0,37,14-35-14
East,Sandy,Barley,338.0586011910274,31.0,True,True,Rainy,118,4.414590150773105,67.83,68.19,26,0,15,17-17-17
East,Sandy,Barley,338.0586011910274,31.0,True,True,Rainy,118,4.414590150773105,60.79,41.51,1,13,13,14-35-14
East,Sandy,Barley,338.0586011910274,31.0,True,True,Rainy,118,4.414590150773105,48.4,35.57,13,8,32,10-26-26
East,Sandy,Barley,338.0586011910274,31.0,True,True,Rainy,118,4.414590150773105,48.39,33.21,40,1,0,14-35-14
East,Sandy,Barley,338.0586011910274,31.0,True,True,Rainy,118,4.414590150773105,64.47,59.18,34,0,2,17-17-17
East,Sandy,Barley,338.0586011910274,31.0,True,True,Rainy,118,4.414590150773105,62.69,55.11,17,0,8,14-35-14
East,Sandy,Barley,338.0586011910274,31.0,True,True,Rainy,118,4.414590150773105,56.32,45.45,8,0,9,17-17-17
East,Sandy,Barley,338.0586011910274,31.0,True,True,Rainy,118,4.414590150773105,50.57,52.14,9,3,27,10-26-26
East,Sandy,Barley,338.0586011910274,31.0,True,True,Rainy,118,4.414590150773105,58.12,24.71,25,1,19,Urea
East,Sandy,Barley,338.0586011910274,31.0,True,True,Rainy,118,4.414590150773105,64.88,54.37,1,8,27,28-28
East,Sandy,Barley,338.0586011910274,31.0,True,True,Rainy,118,4.414590150773105,65.45,31.98,22,0,20,DAP
North,Sandy,Cotton,531.1569482868672,20.0,False,True,Rainy,68,4.588863945519273,46.55,35.51,28,0,21,DAP
West,Sandy,Barley,978.1625331,26.0,False,False,Cloudy,75,4.639425412160729,52.0,35.0,12,10,13,17-17-17
West,Sandy,Barley,978.1625331,26.0,False,False,Cloudy,75,4.639425412160729,50.63,43.0,28,0,14,10-26-26
West,Sandy,Barley,978.1625331,26.0,False,False,Cloudy,75,4.639425412160729,59.61,29.75,31,1,1,28-28
West,Sandy,Barley,978.1625331,26.0,False,False,Cloudy,75,4.639425412160729,68.27,47.59,12,0,15,10-26-26
West,Sandy,Barley,978.1625331,26.0,False,False,Cloudy,75,4.639425412160729,57.12,57.3,10,7,32,20-20
West,Sandy,Barley,978.1625331,26.0,False,False,Cloudy,75,4.639425412160729,60.59,21.88,11,10,28,10-26-26
West,Sandy,Barley,978.1625331,26.0,False,False,Cloudy,75,4.639425412160729,59.65,38.45,24,0,22,28-28
West,Sandy,Barley,978.1625331,26.0,False,False,Cloudy,75,4.639425412160729,63.15,63.34,7,9,28,28-28
West,Sandy,Barley,978.1625331,26.0,False,False,Cloudy,75,4.639425412160729,59.96,28.29,8,0,10,DAP
West,Sandy,Barley,978.1625331,26.0,False,False,Cloudy,75,4.639425412160729,62.49,63.64,18,2,33,DAP
West,Sandy,Barley,978.1625331,26.0,False,False,Cloudy,75,4.639425412160729,60.28,36.97,8,14,20,14-35-14
East,Sandy,Barley,555.6280427015753,25.0,False,True,Rainy,93,3.667773600800553,50.0,39.0,21,0,19,28-28
East,Sandy,Barley,555.6280427015753,25.0,False,True,Rainy,93,3.667773600800553,51.45,24.59,9,9,32,17-17-17
East,Sandy,Barley,555.6280427015753,25.0,False,True,Rainy,93,3.667773600800553,62.92,28.49,44,0,2,14-35-14
East,Sandy,Barley,555.6280427015753,25.0,False,True,Rainy,93,3.667773600800553,51.18,36.61,5,10,28,14-35-14
East,Sandy,Barley,555.6280427015753,25.0,False,True,Rainy,93,3.667773600800553,59.99,51.16,16,3,7,14-35-14
East,Sandy,Barley,555.6280427015753,25.0,False,True,Rainy,93,3.667773600800553,45.25,65.07,8,0,15,28-28
East,Sandy,Barley,555.6280427015753,25.0,False,True,Rainy,93,3.667773600800553,56.26,56.35,15,0,31,28-28
East,Sandy,Barley,555.6280427015753,25.0,False,True,Rainy,93,3.667773600800553,49.09,44.03,18,1,16,14-35-14
